steps_0_1,steps_2_3,steps_4_5,steps_6_7,steps_8_9,steps_10_11,steps_12_13,steps_14_15,steps_16_17,steps_18_19,steps_20_21,steps_22_23,steps_24_25,steps_26_27,steps_28_29,steps_30_31,steps_32_33,steps_34_35,steps_36_37,steps_38_39,steps_40_41,steps_42_43,steps_44_45,steps_46_47
66.57142857142857,65.42857142857143,65.42857142857143,64.85714285714286,65.14285714285715,64.85714285714286,64.28571428571429,64.57142857142857,67.14285714285714,68.0,69.71428571428572,69.71428571428572,70.0,70.57142857142857,69.71428571428572,70.0,68.57142857142857,69.42857142857143,70.0,69.71428571428572,68.57142857142857,67.42857142857143,67.14285714285714,65.14285714285715
66.28571428571428,66.28571428571428,66.28571428571428,65.42857142857143,65.42857142857143,65.71428571428571,65.42857142857143,65.71428571428571,68.0,67.42857142857143,68.85714285714286,68.57142857142857,70.0,68.85714285714286,67.42857142857143,67.71428571428572,67.71428571428572,67.42857142857143,68.0,67.42857142857143,66.28571428571428,66.57142857142857,65.42857142857143,64.28571428571429
66.0,64.85714285714286,64.85714285714286,64.85714285714286,64.85714285714286,64.0,64.28571428571429,64.85714285714286,66.28571428571428,65.71428571428571,66.57142857142857,66.85714285714286,66.85714285714286,66.85714285714286,66.57142857142857,67.14285714285714,65.42857142857143,64.85714285714286,65.14285714285715,65.42857142857143,66.28571428571428,66.85714285714286,66.28571428571428,65.14285714285715
66.85714285714286,65.42857142857143,64.28571428571429,64.28571428571429,64.28571428571429,64.85714285714286,66.0,66.57142857142857,67.71428571428572,67.14285714285714,68.85714285714286,68.28571428571428,69.42857142857143,69.14285714285714,68.85714285714286,68.85714285714286,69.14285714285714,68.0,68.85714285714286,68.28571428571428,68.57142857142857,68.28571428571428,67.14285714285714,65.42857142857143
66.85714285714286,65.71428571428571,65.14285714285715,65.42857142857143,65.14285714285715,65.42857142857143,66.28571428571428,66.85714285714286,67.42857142857143,68.57142857142857,68.85714285714286,69.14285714285714,68.57142857142857,68.57142857142857,68.57142857142857,68.85714285714286,68.0,67.42857142857143,67.14285714285714,68.0,68.28571428571428,68.0,67.71428571428572,65.14285714285715
66.85714285714286,67.14285714285714,66.85714285714286,66.57142857142857,66.28571428571428,66.0,66.28571428571428,67.71428571428572,68.0,68.85714285714286,69.71428571428572,70.28571428571428,70.28571428571428,69.42857142857143,69.71428571428572,70.0,68.85714285714286,68.57142857142857,68.57142857142857,69.14285714285714,69.14285714285714,68.85714285714286,69.42857142857143,65.42857142857143
68.57142857142857,67.14285714285714,66.57142857142857,67.14285714285714,66.57142857142857,66.0,67.14285714285714,67.71428571428572,68.28571428571428,67.71428571428572,68.85714285714286,70.28571428571428,70.57142857142857,70.0,69.42857142857143,69.14285714285714,68.0,67.71428571428572,68.28571428571428,68.28571428571428,68.85714285714286,68.28571428571428,69.14285714285714,66.0
67.71428571428572,67.42857142857143,67.14285714285714,67.42857142857143,66.85714285714286,66.57142857142857,66.57142857142857,67.71428571428572,69.14285714285714,69.42857142857143,69.42857142857143,70.85714285714285,70.28571428571428,70.57142857142857,68.57142857142857,69.14285714285714,68.85714285714286,68.28571428571428,68.85714285714286,69.71428571428572,69.71428571428572,68.57142857142857,68.28571428571428,65.71428571428571
68.0,65.71428571428571,64.28571428571429,64.0,64.28571428571429,64.0,64.0,64.57142857142857,66.0,66.85714285714286,68.0,67.42857142857143,67.42857142857143,68.28571428571428,67.14285714285714,66.57142857142857,64.85714285714286,64.85714285714286,66.57142857142857,67.42857142857143,67.42857142857143,66.0,66.57142857142857,63.42857142857142
66.85714285714286,64.28571428571429,64.0,64.28571428571429,64.28571428571429,64.0,64.85714285714286,65.14285714285715,66.0,66.57142857142857,67.14285714285714,66.57142857142857,66.28571428571428,66.0,66.28571428571428,66.0,66.0,66.28571428571428,66.85714285714286,65.71428571428571,66.85714285714286,66.57142857142857,65.71428571428571,64.0
66.0,66.28571428571428,64.85714285714286,65.14285714285715,65.42857142857143,64.85714285714286,64.85714285714286,66.28571428571428,66.28571428571428,66.57142857142857,68.57142857142857,68.57142857142857,69.14285714285714,69.71428571428572,69.14285714285714,69.14285714285714,68.0,68.0,68.28571428571428,68.28571428571428,69.14285714285714,66.57142857142857,67.42857142857143,64.28571428571429
64.85714285714286,63.714285714285715,64.28571428571429,63.714285714285715,63.42857142857142,63.42857142857142,63.42857142857142,63.142857142857146,64.57142857142857,66.0,67.42857142857143,67.42857142857143,67.71428571428572,67.14285714285714,67.42857142857143,66.85714285714286,66.28571428571428,65.14285714285715,66.85714285714286,66.0,66.28571428571428,64.57142857142857,63.714285714285715,63.42857142857142
64.0,63.714285714285715,63.142857142857146,63.142857142857146,62.57142857142857,62.0,62.857142857142854,61.71428571428571,64.57142857142857,64.85714285714286,66.57142857142857,68.28571428571428,67.71428571428572,66.57142857142857,67.42857142857143,65.14285714285715,64.85714285714286,65.42857142857143,65.42857142857143,64.85714285714286,65.14285714285715,64.85714285714286,64.0,62.28571428571429
66.28571428571428,64.85714285714286,65.71428571428571,65.71428571428571,65.14285714285715,64.85714285714286,65.71428571428571,65.71428571428571,66.28571428571428,68.0,68.85714285714286,68.85714285714286,69.14285714285714,69.14285714285714,69.14285714285714,68.85714285714286,68.0,67.14285714285714,66.0,67.14285714285714,66.85714285714286,66.85714285714286,66.28571428571428,64.85714285714286
66.0,65.14285714285715,64.57142857142857,64.57142857142857,64.28571428571429,64.28571428571429,64.57142857142857,65.42857142857143,65.71428571428571,66.28571428571428,66.85714285714286,68.85714285714286,68.85714285714286,68.57142857142857,68.57142857142857,68.28571428571428,66.85714285714286,66.0,68.28571428571428,67.42857142857143,68.28571428571428,67.14285714285714,66.0,64.85714285714286
66.0,66.0,64.57142857142857,65.14285714285715,64.85714285714286,65.42857142857143,65.14285714285715,65.71428571428571,66.0,66.0,66.57142857142857,66.0,66.0,66.85714285714286,65.71428571428571,65.42857142857143,64.57142857142857,64.85714285714286,64.85714285714286,67.14285714285714,66.28571428571428,66.57142857142857,65.42857142857143,64.57142857142857
,,,,,,,,,,,,,,,,,,,,,,,
